"","tag_code","run_year","recovery_date","fishery","number_cwt_estimated","related_group_id","run","brood_year","cwt_total","recovery_location_name","stock_location_name","release_location_state","release_location_rmis_region","release_location_rmis_basin","recovery_location_code","hatchery_location_name","hatchery_location_code","first_release_date","release_stage","comments","avg_length","avg_weight","recovery_rmis_region","release_year"
"19448","636173",2016,20160521,10,2.59,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19449","635773",2016,20160521,10,2.59,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19450","636281",2016,20160516,10,2.59,"04201300000018",2,2011,188875,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,45.35,"NOOR",2013
"19451","635773",2016,20160516,10,2.59,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19452","636279",2016,20160516,10,2.59,"04201300000017",2,2011,213986,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","CARLTON ACCLIMATION POND","3F42001^^480002^H02",20130415,"Y","BO=MIXED(HxW)",160,75.59,"NOOR",2013
"19453","636173",2016,20160516,10,2.59,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19454","636467",2016,20160516,10,2.59,"",1,2012,74300,"NEWPORT AREA 4","COWLITZ R    26.0002","WA","LOCR","LEWI","5M2222404O2404^^10","FALLERT CR HATCHERY","3F42001^^270017^H",20140301,"Y","",NA,45.35,"NOOR",2014
"19455","636283",2016,20160516,10,2.59,"04201300000018",2,2011,108316,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"NOOR",2013
"19456","636505",2016,20160516,10,2.59,"04201300000063",2,2012,436483,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"NOOR",2013
"19457","635774",2016,20160516,10,2.59,"",2,2010,277900,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20120418,"Y","BO=MIXED(HxW)",NA,52.98,"NOOR",2012
"19458","636178",2016,20160516,10,2.59,"04201300000008",2,2011,206063,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19459","636174",2016,20160518,10,2.59,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19460","636174",2016,20160516,10,2.59,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19461","636177",2016,20160518,10,2.59,"04201300000008",2,2011,202893,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19462","636173",2016,20160518,10,2.59,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19463","635972",2016,20160514,10,3.25,"04201100000622",3,2010,199600,"NEWPORT AREA 4","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","5M2222404O2404^^10","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110619,"","BO=MIXED(HxW)",92,9.81,"NOOR",2011
"19464","636175",2016,20160513,10,3.25,"04201300000008",2,2011,204576,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19465","636173",2016,20160504,10,1.42,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19466","636174",2016,20160504,10,1.42,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19467","635773",2016,20160504,10,1.42,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19468","636174",2016,20160502,10,1.42,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19469","635680",2016,20160504,10,1.42,"04201300000007",2,2011,208253,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19470","635680",2016,20160504,10,1.42,"04201300000007",2,2011,208253,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19471","635680",2016,20160504,10,1.42,"04201300000007",2,2011,208253,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19472","636174",2016,20160514,10,3.25,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19473","636175",2016,20160514,10,3.25,"04201300000008",2,2011,204576,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19474","636281",2016,20160514,10,3.25,"04201300000018",2,2011,188875,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,45.35,"NOOR",2013
"19475","635773",2016,20160514,10,3.25,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19476","636173",2016,20160514,10,3.25,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19477","636283",2016,20160514,10,3.25,"04201300000018",2,2011,108316,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"NOOR",2013
"19478","636174",2016,20160514,10,3.25,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19479","636674",2016,20160514,10,3.25,"04201400000795",3,2013,228536,"NEWPORT AREA 4","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","5M2222404O2404^^10","GEORGE ADAMS HATCHERY","3F10412^^160005^H",20140517,"","BO=MIXED(HxW)",84,6.38,"NOOR",2014
"19480","636178",2016,20160514,10,3.25,"04201300000008",2,2011,206063,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19481","635668",2016,20160514,10,3.25,"04201300000018",2,2011,105957,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,43.57,"NOOR",2013
"19482","635773",2016,20160514,10,3.25,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19483","636174",2016,20160514,10,3.25,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19484","636173",2016,20160513,10,3.25,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19485","635773",2016,20160514,10,3.25,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19486","636174",2016,20160513,10,3.25,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19487","635773",2016,20160514,10,3.25,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19488","636177",2016,20160514,10,3.25,"04201300000008",2,2011,202893,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19489","636173",2016,20160514,10,3.25,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19490","636504",2016,20160514,10,3.25,"",2,2012,318902,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20140415,"Y","BO=MIXED(HxW)",168,45.35,"NOOR",2014
"19491","635680",2016,20160514,10,3.25,"04201300000007",2,2011,208253,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19492","636505",2016,20160514,10,3.25,"04201300000063",2,2012,436483,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"NOOR",2013
"19493","636173",2016,20160514,10,3.25,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19494","636280",2016,20160512,10,3.25,"04201300000017",2,2011,210144,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","CARLTON ACCLIMATION POND","3F42001^^480002^H02",20130415,"Y","BO=MIXED(HxW)",160,75.59,"NOOR",2013
"19495","636174",2016,20160513,10,3.25,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19496","636508",2016,20160427,10,1.81,"04201300000071",3,2012,601009,"NEWPORT AREA 4","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","5M2222404O2404^^10","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20130613,"","BO=MIXED(HxW)",NA,10.4,"NOOR",2013
"19497","636443",2016,20160429,10,1.81,"04201300000057",3,2011,243073,"NEWPORT AREA 4","SNAKE R-LOWR 33.0002","WA","SNAK","LOSN","5M2222404O2404^^10","LYONS FERRY HATCHERY","3F42001^^330002^H01",20130410,"Y","BO=MIXED(HxW)",160,44.46,"NOOR",2013
"19498","190275",2016,20160429,10,1.81,"",2,2011,46250,"NEWPORT AREA 4","WELLS DAM       (47)","WA","UPCR","YAKI","5M2222404O2404^^10","MARION YAKAMA TRIB HAT","3F42001^^370000^H",20120518,"S","",NA,NA,"NOOR",2012
"19499","636505",2016,20160427,10,1.81,"04201300000063",2,2012,436483,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"NOOR",2013
"19500","636282",2016,20160430,10,1.81,"04201300000018",2,2011,176909,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"NOOR",2013
"19501","636174",2016,20160430,10,1.81,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19502","636484",2016,20160430,10,1.81,"04201400000065",2,2012,144891,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20140415,"","BO=MIXED(HxW)",NA,18.89,"NOOR",2014
"19503","636173",2016,20160430,10,1.81,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19504","636504",2016,20160427,10,1.81,"",2,2012,318902,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20140415,"Y","BO=MIXED(HxW)",168,45.35,"NOOR",2014
"19505","636483",2016,20160427,10,1.81,"04201400000065",2,2012,134834,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20140415,"","BO=MIXED(HxW)",NA,16.19,"NOOR",2014
"19506","636505",2016,20160427,10,1.81,"04201300000063",2,2012,436483,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"NOOR",2013
"19507","635773",2016,20160427,10,1.81,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19508","636178",2016,20160427,10,1.81,"04201300000008",2,2011,206063,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19509","636175",2016,20160427,10,1.81,"04201300000008",2,2011,204576,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19510","220329",2016,20160427,10,1.81,"",8,2011,101565,"NEWPORT AREA 4","LYONS FERRY HATCHERY","WA","SNAK","CLEA","5M2222404O2404^^10","LYONS FERRY HATCHERY","3F42001^^330002^H01",20120523,"P","",96,9.9,"NOOR",2012
"19511","636178",2016,20160429,10,1.81,"04201300000008",2,2011,206063,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19512","636463",2016,20160428,10,1.81,"04201300000063",2,2012,51047,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"NOOR",2013
"19513","636282",2016,20160513,10,3.25,"04201300000018",2,2011,176909,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,40.06,"NOOR",2013
"19514","636176",2016,20160513,10,3.25,"04201300000008",2,2011,206192,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19515","636283",2016,20160513,10,3.25,"04201300000018",2,2011,108316,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"NOOR",2013
"19516","635680",2016,20160513,10,3.25,"04201300000007",2,2011,208253,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19517","636505",2016,20160513,10,3.25,"04201300000063",2,2012,436483,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"NOOR",2013
"19518","635773",2016,20160513,10,3.25,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19519","636280",2016,20160511,10,3.25,"04201300000017",2,2011,210144,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","CARLTON ACCLIMATION POND","3F42001^^480002^H02",20130415,"Y","BO=MIXED(HxW)",160,75.59,"NOOR",2013
"19520","636474",2016,20160511,10,3.25,"",3,2012,93297,"NEWPORT AREA 4","KALAMA R     27.0002","WA","LOCR","LEWI","5M2222404O2404^^10","KALAMA FALLS HATCHERY","3F42001^^270002^H",20130605,"","BO=MIXED(HxW)",80,6.26,"NOOR",2013
"19521","636279",2016,20160514,10,3.25,"04201300000017",2,2011,213986,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","CARLTON ACCLIMATION POND","3F42001^^480002^H02",20130415,"Y","BO=MIXED(HxW)",160,75.59,"NOOR",2013
"19522","636283",2016,20160514,10,3.25,"04201300000018",2,2011,108316,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"NOOR",2013
"19523","635773",2016,20160514,10,3.25,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19524","636504",2016,20160514,10,3.25,"",2,2012,318902,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20140415,"Y","BO=MIXED(HxW)",168,45.35,"NOOR",2014
"19525","636174",2016,20160511,10,3.25,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19526","636507",2016,20160511,10,3.25,"04201300000071",3,2012,603930,"NEWPORT AREA 4","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","5M2222404O2404^^10","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20130613,"","BO=MIXED(HxW)",NA,10.4,"NOOR",2013
"19527","636177",2016,20160511,10,3.25,"04201300000008",2,2011,202893,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19528","635773",2016,20160511,10,3.25,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19529","636505",2016,20160513,10,3.25,"04201300000063",2,2012,436483,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"NOOR",2013
"19530","636174",2016,20160511,10,3.25,"04201300000007",2,2011,207863,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19531","636176",2016,20160511,10,3.25,"04201300000008",2,2011,206192,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19532","635773",2016,20160511,10,3.25,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19533","636481",2016,20160511,10,3.25,"04201400000065",2,2012,141699,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20140415,"","BO=MIXED(HxW)",NA,18.28,"NOOR",2014
"19534","635773",2016,20160511,10,3.25,"",2,2011,289998,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130416,"Y","BO=MIXED(HxW)",163,50.39,"NOOR",2013
"19535","636505",2016,20160513,10,3.25,"04201300000063",2,2012,436483,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20130520,"","BO=MIXED(HxW)",87,8.89,"NOOR",2013
"19536","636504",2016,20160513,10,3.25,"",2,2012,318902,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","PRGC","5M2222404O2404^^10","WELLS HATCHERY","3F42001^^470001^H02",20140415,"Y","BO=MIXED(HxW)",168,45.35,"NOOR",2014
"19537","635671",2016,20160513,10,3.25,"",3,2012,111164,"NEWPORT AREA 4","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","5M2222404O2404^^10","RFEG 6 HOOD CANAL","3F10412^^^^^^^^^H06",20130518,"","",NA,6.47,"NOOR",2013
"19538","636173",2016,20160513,10,3.25,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
"19539","636283",2016,20160430,10,1.81,"04201300000018",2,2011,108316,"NEWPORT AREA 4","WELLS HATCHERY","WA","UPCR","WECH","5M2222404O2404^^10","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20130411,"Y","BO=MIXED(HxW)",NA,41.42,"NOOR",2013
"19540","636175",2016,20160430,10,1.81,"04201300000008",2,2011,204576,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19541","636178",2016,20160430,10,1.81,"04201300000008",2,2011,206063,"NEWPORT AREA 4","WENATCHEE R  45.0030","WA","UPCR","WECH","5M2222404O2404^^10","DRYDEN POND","3F42001^^450030^H",20130424,"Y","BO=MIXED(HxW)",149,42.07,"NOOR",2013
"19542","636173",2016,20160430,10,1.81,"04201300000007",2,2011,209118,"NEWPORT AREA 4","METHOW & OKANOGAN","WA","UPCR","MEOK","5M2222404O2404^^10","SIMILKAMEEN HATCHERY","3F42001^^490325^H01",20130416,"Y","BO=MIXED(HxW)",131,28.17,"NOOR",2013
